tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
2761,neutral,0.65,,0.0,US Airways,,User611,,42,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-07-01 12:28:00 ,Dallas,Eastern Time
2762,neutral,0.67,,0.0,JetBlue,,User107,,54,@Delta departing on time from ATL to LAX today.,,2015-04-10 02:04:00 ,Seattle,Pacific Time
2763,negative,0.88,Lost luggage,0.99,American,,User3268,,57,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-06-19 10:06:00 ,LA,
2764,positive,0.85,,0.0,Virgin America,,User3439,,98,Always a pleasure flying @VirginAmerica. The mood lighting is so relaxing!,,2015-06-24 06:27:00 ,Chicago,Pacific Time
2765,positive,0.81,,0.0,JetBlue,,User127,,20,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-05-11 19:29:00 ,Chicago,
2766,positive,0.81,,0.0,Delta,,User3976,,60,@United great legroom and the food was surprisingly good. Will fly again!,,2015-06-16 21:42:00 ,Boston,Pacific Time
2767,negative,0.77,Flight booking problems,0.73,Delta,,User4872,,72,@JetBlue the noise from the engine was unbearable. Earplugs didn't help. Terrible plane.,,2015-05-28 12:01:00 ,Chicago,Central Time
2768,negative,0.65,Flight booking problems,0.73,Southwest,,User4533,,48,@SouthwestAir lost my bag AGAIN. This is the third time. So frustrated!,,2015-02-04 09:05:00 ,,
2769,positive,0.98,,0.0,Alaska,,User965,,46,Love flying @JetBlue. Legroom is awesome and the snacks are tasty. :),,2015-04-27 16:20:00 ,Miami,Mountain Time
2770,positive,0.64,,0.0,Southwest,,User1515,,62,@Delta your app makes checking in so easy. Technology done right!,,2015-04-17 12:38:00 ,Boston,Eastern Time
2771,positive,0.82,,0.0,US Airways,,User3300,,11,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-07-06 22:37:00 ,NYC,Mountain Time
2772,negative,0.66,Damaged luggage,0.67,Delta,,User2166,,57,@JetBlue flight attendants were rude and ignored my request. Very disappointed.,,2015-02-14 22:56:00 ,Dallas,Pacific Time
2773,neutral,0.83,,0.0,Virgin America,,User372,,87,@United just published their new route map for next summer.,,2015-04-17 11:31:00 ,Dallas,Mountain Time
2774,neutral,0.5,,0.0,Southwest,,User1,,16,@USAirways is updating their baggage policy effective next month.,,2015-05-05 15:53:00 ,,Eastern Time
2775,negative,0.69,Flight booking problems,0.71,American,,User1115,,58,@JetBlue your WiFi never works. Paying for internet that doesn't connect. Ridiculous.,,2015-03-16 06:52:00 ,LA,Mountain Time
2776,neutral,0.57,,0.0,Virgin America,,User729,,92,@United launched a mobile app update with improved seat selection.,,2015-04-13 00:03:00 ,Miami,
2777,neutral,0.57,,0.0,US Airways,,User1117,,91,@United launched a mobile app update with improved seat selection.,,2015-05-27 07:05:00 ,Seattle,Eastern Time
2778,positive,0.97,,0.0,Virgin America,,User2879,,0,@United great legroom and the food was surprisingly good. Will fly again!,,2015-06-04 02:03:00 ,,Eastern Time
2779,negative,0.99,Canceled flight,0.92,Delta,,User3502,,84,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-02-23 10:11:00 ,Boston,Eastern Time
2780,neutral,0.88,,0.0,Alaska,,User360,,6,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-06-26 04:12:00 ,,Mountain Time
2781,negative,0.84,Late flight,0.5,Alaska,,User4131,,32,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-07-30 20:05:00 ,LA,
2782,neutral,0.62,,0.0,Southwest,,User4859,,72,@United is renovating their United Club at San Francisco International.,,2015-06-14 14:26:00 ,Chicago,Mountain Time
2783,negative,0.7,Damaged luggage,0.88,JetBlue,,User4217,,93,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-02-23 19:50:00 ,NYC,Mountain Time
2784,negative,0.92,Customer service issue,0.61,Delta,,User1260,,4,@SouthwestAir cancelled my return flight and made me rebook. Missing my event now. Thanks a lot!,,2015-04-08 10:02:00 ,Dallas,
2785,neutral,0.59,,0.0,Southwest,,User2949,,8,@AlaskaAir will be retiring their Boeing 737 fleet over the next 5 years.,,2015-05-31 09:13:00 ,Miami,Pacific Time
2786,positive,0.73,,0.0,Southwest,,User2237,,53,@USAirways Thank you for the upgrade! Best service I've had in a long time.,,2015-06-16 01:25:00 ,Seattle,Eastern Time
2787,neutral,0.58,,0.0,United,,User4440,,91,@Delta posted their quarterly earnings report for Q2.,,2015-04-06 09:59:00 ,Chicago,
2788,negative,0.73,Lost luggage,0.69,US Airways,,User2711,,51,@JetBlue flight attendants were rude and ignored my request. Very disappointed.,,2015-03-08 17:03:00 ,Dallas,Eastern Time
2789,positive,0.97,,0.0,American,,User2749,,50,Thank you @SouthwestAir for the free drinks and friendly smiles. You made my day!,,2015-05-04 14:39:00 ,Dallas,Eastern Time
2790,positive,0.66,,0.0,Southwest,,User4431,,93,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-02-03 19:02:00 ,Dallas,Pacific Time
2791,negative,0.85,Bad flight,0.87,Delta,,User3791,,29,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-02-26 02:06:00 ,Seattle,Eastern Time
2792,positive,0.61,,0.0,Virgin America,,User3188,,37,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-07-31 14:43:00 ,,Central Time
2793,negative,0.76,Flight booking problems,0.96,Virgin America,,User1452,,34,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-07-29 02:43:00 ,,Eastern Time
2794,neutral,0.68,,0.0,Virgin America,,User488,,100,@JetBlue announced new direct flights from Boston to San Francisco starting May.,,2015-06-25 11:55:00 ,,Central Time
2795,neutral,0.82,,0.0,American,,User1758,,10,@AlaskaAir released their customer satisfaction survey results.,,2015-04-23 03:21:00 ,NYC,Pacific Time
2796,neutral,0.77,,0.0,US Airways,,User263,,56,@Delta confirmed order for 100 new Airbus A321neo aircraft.,,2015-07-13 19:21:00 ,Miami,Pacific Time
2797,negative,0.64,Damaged luggage,0.85,Southwest,,User2899,,59,@Delta I paid for extra legroom and got a middle seat. False advertising much?,,2015-07-03 17:03:00 ,Dallas,Eastern Time
2798,neutral,0.8,,0.0,Delta,,User1772,,6,@SouthwestAir celebrates 50 years of service this year.,,2015-02-03 12:18:00 ,LA,Eastern Time
2799,negative,0.65,Bad flight,0.67,American,,User2329,,27,@JetBlue the noise from the engine was unbearable. Earplugs didn't help. Terrible plane.,,2015-05-21 01:32:00 ,Boston,Eastern Time
2800,positive,0.85,,0.0,Delta,,User1428,,28,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-07-18 10:56:00 ,Dallas,Pacific Time
2801,neutral,0.86,,0.0,Virgin America,,User579,,18,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-02-12 11:24:00 ,,Eastern Time
2802,positive,0.83,,0.0,American,,User3511,,82,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-02-05 12:36:00 ,,Eastern Time
2803,positive,0.78,,0.0,US Airways,,User4104,,5,@Delta your app makes checking in so easy. Technology done right!,,2015-07-29 07:30:00 ,LA,Central Time
2804,neutral,0.76,,0.0,US Airways,,User1844,,39,@AlaskaAir is hiring 500 new flight attendants across their network.,,2015-06-29 22:23:00 ,,Eastern Time
2805,positive,0.75,,0.0,Southwest,,User1317,,42,Thank you @SouthwestAir for the free drinks and friendly smiles. You made my day!,,2015-04-25 00:13:00 ,Dallas,Eastern Time
2806,negative,0.99,Flight booking problems,0.63,JetBlue,,User4402,,23,@AlaskaAir overbooked and bumped me off my flight. Terrible communication.,,2015-04-15 03:29:00 ,LA,Central Time
2807,positive,0.67,,0.0,Southwest,,User781,,28,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-03-29 09:21:00 ,Boston,Eastern Time
2808,neutral,0.73,,0.0,JetBlue,,User47,,86,@Delta departing on time from ATL to LAX today.,,2015-02-12 11:15:00 ,Seattle,
2809,negative,0.66,Customer service issue,0.54,JetBlue,,User54,,56,@AmericanAir worst customer service ever. Waited 3 hours on the phone. Unacceptable!,,2015-03-29 04:39:00 ,LA,Pacific Time
2810,neutral,0.63,,0.0,Alaska,,User1401,,41,@Delta posted their quarterly earnings report for Q2.,,2015-06-25 05:05:00 ,Seattle,Pacific Time
2811,negative,0.69,Lost luggage,0.71,Southwest,,User3032,,1,@Delta flight canceled last minute with no explanation. Stranded at the airport. Terrible!,,2015-07-28 04:29:00 ,Dallas,
2812,negative,0.78,Damaged luggage,0.94,Southwest,,User2821,,0,@Delta your online check-in system is broken. Couldn't get my boarding pass. Frustrating!,,2015-05-25 03:05:00 ,NYC,Central Time
2813,neutral,0.5,,0.0,United,,User4981,,55,@JetBlue will begin serving additional routes from JFK starting in June.,,2015-07-30 05:06:00 ,NYC,Eastern Time
2814,positive,0.91,,0.0,Alaska,,User4633,,92,Always a pleasure flying @VirginAmerica. The mood lighting is so relaxing!,,2015-02-02 21:23:00 ,Boston,Mountain Time
2815,negative,0.8,Lost luggage,0.77,Virgin America,,User4822,,70,@United my flight was delayed 6 hours and no one gave us a reason. Awful experience.,,2015-06-21 02:46:00 ,Dallas,
2816,neutral,0.89,,0.0,Southwest,,User4555,,90,@United is renovating their United Club at San Francisco International.,,2015-07-27 03:24:00 ,,Eastern Time
2817,neutral,0.64,,0.0,United,,User1770,,61,@AlaskaAir released their customer satisfaction survey results.,,2015-06-17 22:38:00 ,Boston,
2818,neutral,0.88,,0.0,Alaska,,User2548,,22,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-06-11 08:21:00 ,,Eastern Time
2819,neutral,0.57,,0.0,Alaska,,User4516,,20,@USAirways is updating their baggage policy effective next month.,,2015-02-01 01:11:00 ,Chicago,
2820,negative,0.85,Lost luggage,0.57,Southwest,,User2284,,7,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-04-06 02:17:00 ,Miami,Pacific Time
2821,neutral,0.55,,0.0,Delta,,User4936,,8,@JetBlue flight B6589 is operating as scheduled today.,,2015-05-19 11:36:00 ,Chicago,Eastern Time
2822,neutral,0.75,,0.0,American,,User416,,16,@JetBlue flight B6589 is operating as scheduled today.,,2015-02-10 20:13:00 ,LA,Central Time
2823,negative,0.65,Damaged luggage,0.75,Southwest,,User1589,,89,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-02-27 07:23:00 ,,Central Time
2824,positive,0.73,,0.0,American,,User24,,52,@AlaskaAir check-in was a breeze and boarding was super organized. Love it!,,2015-04-06 12:12:00 ,,Pacific Time
2825,neutral,0.59,,0.0,Alaska,,User4789,,58,@AmericanAir updated the carry-on size requirements for basic economy tickets.,,2015-05-29 11:25:00 ,Boston,
2826,positive,0.91,,0.0,American,,User3406,,83,Love flying @JetBlue. Legroom is awesome and the snacks are tasty. :),,2015-03-14 19:05:00 ,Boston,Mountain Time
2827,negative,0.62,Canceled flight,0.79,United,,User4434,,15,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-02-08 08:15:00 ,LA,Eastern Time
2828,positive,0.66,,0.0,Delta,,User115,,25,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-03-03 13:31:00 ,,Pacific Time
2829,positive,0.99,,0.0,JetBlue,,User1916,,50,Just booked my next flight with @VirginAmerica. Can't wait! Always a great experience.,,2015-05-29 01:24:00 ,Seattle,Central Time
2830,negative,0.92,Flight booking problems,0.68,US Airways,,User297,,74,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-04-15 08:19:00 ,Miami,Mountain Time
2831,positive,0.87,,0.0,United,,User2817,,91,First class service on @United was outstanding. Highly recommend!,,2015-03-30 18:26:00 ,,Pacific Time
2832,positive,0.67,,0.0,United,,User3555,,16,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-03-16 12:08:00 ,Boston,Eastern Time
2833,negative,0.7,longlines,0.83,Virgin America,,User2184,,83,@USAirways the seats are so uncomfortable. My back hurts. Never flying with you again.,,2015-06-23 22:20:00 ,NYC,Eastern Time
2834,neutral,0.75,,0.0,American,,User804,,68,@United launched a mobile app update with improved seat selection.,,2015-06-07 19:43:00 ,Seattle,Central Time
2835,positive,0.72,,0.0,Delta,,User3116,,84,Love the free WiFi on @VirginAmerica. Makes the flight feel so short!,,2015-07-04 18:43:00 ,LA,Central Time
2836,negative,0.92,Canceled flight,0.86,US Airways,,User472,,58,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-03-20 11:42:00 ,Dallas,
2837,negative,0.7,Lost luggage,0.97,American,,User2997,,88,@AmericanAir the food was cold and stale. Paying for this garbage? Never again.,,2015-04-03 02:05:00 ,Miami,Mountain Time
2838,negative,0.71,Damaged luggage,0.89,JetBlue,,User4091,,88,@JetBlue the plane was freezing. Asked for a blanket and they had none. Great service.,,2015-06-25 21:17:00 ,Dallas,Mountain Time
2839,positive,0.96,,0.0,US Airways,,User2954,,92,@Delta your app makes checking in so easy. Technology done right!,,2015-07-13 10:12:00 ,Chicago,Mountain Time
2840,positive,1.0,,0.0,US Airways,,User4119,,50,@Delta flight delay but your customer service handled it beautifully. Impressed!,,2015-05-10 23:38:00 ,Seattle,Eastern Time
2841,positive,0.65,,0.0,Southwest,,User4387,,43,Flying with @Delta today and everything was perfect. No complaints at all!,,2015-04-15 11:01:00 ,,
2842,negative,0.97,Bad flight,0.75,Virgin America,,User2647,,23,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-05-14 19:09:00 ,Dallas,
2843,positive,0.94,,0.0,Southwest,,User2263,,14,What a great experience with @SouthwestAir! The crew was incredibly helpful.,,2015-04-03 00:29:00 ,NYC,Central Time
2844,positive,0.84,,0.0,Delta,,User2343,,34,@Delta your app makes checking in so easy. Technology done right!,,2015-03-19 12:07:00 ,,Pacific Time
2845,neutral,0.58,,0.0,Southwest,,User2595,,53,@AlaskaAir announced their merger talks with Hawaiian Airlines.,,2015-03-02 09:49:00 ,LA,Central Time
2846,neutral,0.68,,0.0,JetBlue,,User855,,28,@Delta departing on time from ATL to LAX today.,,2015-07-19 14:14:00 ,,Eastern Time
2847,positive,0.89,,0.0,Alaska,,User986,,67,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-05-03 05:09:00 ,Boston,Pacific Time
2848,neutral,0.54,,0.0,US Airways,,User2289,,40,@Delta posted their quarterly earnings report for Q2.,,2015-03-13 06:23:00 ,NYC,Mountain Time
2849,neutral,0.82,,0.0,US Airways,,User4081,,34,@United launched a mobile app update with improved seat selection.,,2015-07-25 20:56:00 ,,Eastern Time
2850,positive,0.99,,0.0,American,,User2798,,88,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-06-16 13:50:00 ,NYC,Central Time
2851,neutral,0.68,,0.0,JetBlue,,User1543,,51,@Delta posted their quarterly earnings report for Q2.,,2015-07-25 10:26:00 ,Chicago,Mountain Time
2852,negative,0.96,Late flight,0.96,Virgin America,,User202,,19,@Delta your online check-in system is broken. Couldn't get my boarding pass. Frustrating!,,2015-05-24 17:04:00 ,Dallas,Pacific Time
2853,positive,0.99,,0.0,American,,User1460,,3,@SouthwestAir no fees for bags? Yes please! Best airline hands down.,,2015-03-11 15:54:00 ,NYC,Eastern Time
2854,negative,0.79,Lost luggage,0.56,American,,User1012,,77,@United had to sleep in the airport because of your delays. Worst airline ever. :(,,2015-04-19 07:36:00 ,Chicago,Mountain Time
2855,positive,0.88,,0.0,Alaska,,User1623,,21,Another smooth flight with @AlaskaAir. You guys never disappoint!,,2015-02-09 06:07:00 ,Seattle,
2856,negative,0.66,longlines,0.59,American,,User3971,,76,@United I was charged for TWO bags when I should have only been charged for one. Theft!,,2015-07-16 05:36:00 ,Chicago,Pacific Time
2857,negative,0.99,Flight booking problems,0.91,United,,User3627,,30,@USAirways checked my bag and it came back damaged. Who pays for this mess?,,2015-03-10 05:09:00 ,Chicago,
2858,negative,0.84,Canceled flight,0.5,Virgin America,,User1820,,60,@SouthwestAir the bathroom was filthy. How do you even manage that in 2 hours?,,2015-07-27 22:53:00 ,Dallas,Central Time
2859,negative,0.77,Flight booking problems,0.99,Alaska,,User3762,,50,@AlaskaAir gate agent was incredibly rude. Made me check a bag that fit in the overhead. Ugh.,,2015-02-24 01:35:00 ,,
2860,negative,0.8,Customer service issue,0.88,Southwest,,User116,,25,@AmericanAir your staff at JFK needs serious training. Zero empathy or professionalism.,,2015-05-09 01:06:00 ,Miami,Eastern Time
2861,negative,0.74,Lost luggage,0.95,Southwest,,User3562,,90,@United my flight was delayed 6 hours and no one gave us a reason. Awful experience.,,2015-02-23 15:42:00 ,LA,
2862,neutral,0.66,,0.0,United,,User1190,,41,@AlaskaAir released their customer satisfaction survey results.,,2015-05-25 08:08:00 ,Chicago,Central Time
2863,neutral,0.56,,0.0,Southwest,,User870,,91,@USAirways is updating their baggage policy effective next month.,,2015-06-11 00:40:00 ,LA,Pacific Time
2864,neutral,0.72,,0.0,Southwest,,User1509,,91,@JetBlue introduced a new menu for transatlantic flights.,,2015-07-21 21:40:00 ,NYC,Pacific Time
2865,positive,0.67,,0.0,Virgin America,,User3192,,27,The in-flight entertainment on @JetBlue is top notch. Great job!,,2015-05-07 20:03:00 ,Chicago,Mountain Time
2866,neutral,0.53,,0.0,Delta,,User4029,,68,@AmericanAir reminder: check-in opens 24 hours before departure.,,2015-02-15 08:25:00 ,LA,Eastern Time
2867,neutral,0.69,,0.0,Virgin America,,User1000,,29,@AmericanAir flight 123 is currently boarding at gate B42.,,2015-06-24 09:49:00 ,Dallas,Central Time
2868,negative,0.63,longlines,0.59,American,,User1878,,65,@SouthwestAir no power outlets at my seat. My phone died mid-flight. Very inconvenient.,,2015-04-15 21:25:00 ,Miami,Pacific Time
